Roll,Pitch,Yaw
-1.015684979406025895e-01,2.433559250275314778e-02,4.040607648737634783e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.479885948487278592e-04,-1.673210019299099869e-04,-1.539193452351933500e-02
-7.956280698936766139e-04,-2.973164989487644093e-04,-2.736343915251975359e-02
-1.241794506382255846e-03,-4.643537900938342474e-04,-4.275537367446922282e-02
-1.786026406045293329e-03,-6.684088082438218066e-04,-6.156773808771037748e-02
-2.427805562991228617e-03,-9.094685203861515698e-04,-8.380053238926384040e-02
-4.019085877590065220e-03,1.508127256359761493e-03,-2.540223103910402985e-02
-5.079985752522205543e-03,1.905662838592265098e-03,-3.214969864802129373e-02
-6.262891363779619740e-03,2.348639401266550825e-03,-3.969098596657854444e-02
-7.567021053803231999e-03,2.836673340278762258e-03,-4.802609298921957370e-02
-8.991539899327055316e-03,3.369352201077433721e-03,-5.715501970849230784e-02
-1.833627911885632802e-02,4.676528456134557317e-03,-3.643753828225069213e-01
-2.123313160718571374e-02,5.396588369955106386e-03,-4.225891995287859859e-01
-2.433581362573218956e-02,6.162085695791047479e-03,-4.851151498954385799e-01
-2.764270250987191715e-02,6.971427477853057129e-03,-5.519532335782503241e-01
-3.115209585648233415e-02,7.822930243811559992e-03,-6.231034501591778962e-01
-1.873162349916644362e-02,-3.251098321586572918e-03,-4.318480158243486189e-01
-2.082350668138334415e-02,-3.629221791352011447e-03,-4.811639913538764413e-01
-2.301893810352553110e-02,-4.029387196600053671e-03,-5.331456947447057448e-01
-2.531656820354875881e-02,-4.451849680665760645e-03,-5.877931258506648993e-01
-2.771499621449454234e-02,-4.896874763121673337e-03,-6.451062845037709437e-01
-8.829564230028606742e-02,4.230218068844888990e-02,-1.601252706173609042e+00
-9.598877368491122442e-02,4.574986897237054428e-02,-1.743518935762029320e+00
-1.039855093503136985e-01,4.929304867843111587e-02,-1.891839026000824653e+00
-1.122831228328237813e-01,5.292579505812725765e-02,-2.046212972232549721e+00
-1.208787797692790211e-01,5.664201142061334876e-02,-2.206640769208120023e+00
-1.015684979406025895e-01,2.433559250275314778e-02,4.040607648737634783e+00
