Roll,Pitch,Yaw
1.541457376266542993e-02,3.134619540857492420e-02,-1.386109172154028624e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.725238196080353512e-05,7.687637319549452206e-04,-2.430791774305191347e-02
1.013198120439517583e-04,1.365439010930952300e-03,-4.321407598981723275e-02
1.574120911142695884e-04,2.131369125506115195e-03,-6.752199374131297172e-02
2.251237228761267478e-04,3.065871429313107160e-03,-9.723167100646597227e-02
3.039666732086140953e-04,4.168189442463646546e-03,-1.323431078013433959e-01
-5.290672638325750500e-03,4.881611366755777334e-04,-7.179987986408742362e-02
-6.687153501788251943e-03,6.151767822954362685e-04,-9.087172289169509476e-02
-8.244195291393134617e-03,7.558867073402066906e-04,-1.121873121066717660e-01
-9.960756381429717102e-03,9.098977999559358090e-04,-1.357466474776308496e-01
-1.183572354004214580e-02,1.076781189361781643e-03,-1.615497289624837074e-01
6.089271589677647256e-03,1.087466859919124576e-02,2.803064610044129212e-01
7.057829876681516283e-03,1.258553925010815790e-02,3.250891504062722315e-01
8.097207281740506288e-03,1.441579155348062490e-02,3.731890762380141724e-01
9.207278118926822547e-03,1.636401616242257051e-02,4.246062385656770299e-01
1.038791522563018918e-02,1.842873055670044696e-02,4.793406374688461424e-01
1.541457376266542993e-02,3.134619540857492420e-02,-1.386109172154028624e+00
