Roll,Pitch,Yaw
-1.267632952977718400e-02,-5.758604189729969042e-02,1.746014983007555976e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.482121794661180172e-04,-1.380695852586797312e-03,3.093338150165435632e-02
1.328071155490660824e-03,-2.452726996529859191e-03,5.499267823149363993e-02
2.071299656611101832e-03,-3.829375986544983172e-03,8.592605975781560101e-02
2.976401236039656617e-03,-5.509805747923636650e-03,1.237335261067918357e-01
4.041626584747314357e-03,-7.493130599927418263e-03,1.684150773256750389e-01
3.393455807123457995e-03,4.683757192912800624e-04,1.371805990223178562e-01
4.289362953303592005e-03,5.897592373274038527e-04,1.736191955899449024e-01
5.288374915116712642e-03,7.239862653242410155e-04,2.143446858315845305e-01
6.389854539826012383e-03,8.706010950530736290e-04,2.593570697227893795e-01
7.593121307900255190e-03,1.029105937153297016e-03,3.086563472307600198e-01
1.159591035762945824e-02,9.894082919441609010e-04,-1.684220351717421182e-01
1.342461344052714098e-02,1.150626739687582532e-03,-1.953296972330080539e-01
1.538226175997303366e-02,1.324798478195742847e-03,-2.242305192692762572e-01
1.746762972927711280e-02,1.512144914506001296e-03,-2.551245012137842161e-01
1.967943095457343541e-02,1.712901675406207922e-03,-2.880116429856584004e-01
2.323674793174954761e-02,-1.367877597232065694e-02,-2.343910220757996210e-01
2.584069468242964490e-02,-1.519839368000638208e-02,-2.611578971568293550e-01
2.857552444086457547e-02,-1.679147626114730132e-02,-2.893716300391321883e-01
3.143985931644469739e-02,-1.845678186208312213e-02,-3.190322206381246972e-01
3.443227050130726052e-02,-2.019302169309449002e-02,-3.501396688561440595e-01
-1.267632952977718400e-02,-5.758604189729969042e-02,1.746014983007555976e+00
