Roll,Pitch,Yaw
3.073275182692974256e-02,-1.357988826693074490e-02,-1.350156540956678253e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.849884314770496984e-04,-7.138980215719564889e-04,-6.084666105404278741e-02
-3.277074719272097657e-04,-1.268184658926637537e-03,-1.081718418782492419e-01
-5.098026603831766999e-04,-1.979952579535174291e-03,-1.690185029494135904e-01
-7.302827528819118286e-04,-2.848752807997885148e-03,-2.433866442856809087e-01
-9.879585527857767235e-04,-3.874105824389152512e-03,-3.312762659197796555e-01
-1.986582328027816473e-03,-3.454978200815182667e-03,1.236943036790433548e-01
-2.512927570280117269e-03,-4.365637551208013598e-03,1.565506031241168938e-01
-3.100772070279825699e-03,-5.380361464674850852e-03,1.932723495879352660e-01
-3.750045197113256734e-03,-6.498260396686749915e-03,2.338595430858406432e-01
-4.460680681470008749e-03,-7.718377136145458846e-03,2.783121836383104508e-01
3.073275182692974256e-02,-1.357988826693074490e-02,-1.350156540956678253e+00
