Roll,Pitch,Yaw
5.622300247881664714e-02,2.917761354788228970e-02,-1.662271142916806888e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.639680284369574843e-04,-8.778542983272708336e-04,1.920627287540528638e-02
1.711785660063245553e-03,-1.559532471947872034e-03,3.414448511137094244e-02
2.671261034424779728e-03,-2.435006067855577036e-03,5.335075798499298860e-02
3.841187307552521892e-03,-3.503815286539138738e-03,7.682509149441857366e-02
5.220189047504115304e-03,-4.765485656054760724e-03,1.045674856363640048e-01
3.189595861989707841e-03,3.545466372238609450e-03,1.424189940549768496e-01
4.033811386533288010e-03,4.479008149032251418e-03,1.802490393611786423e-01
4.976237691960952621e-03,5.518748338582690934e-03,2.225296782412187757e-01
6.016620395396713068e-03,6.663616879283843462e-03,2.692609107000056290e-01
7.154698115781584107e-03,7.912458659080306642e-03,3.204427367439227625e-01
-6.343587830338264649e-03,-8.106418212305803797e-03,1.827960799339308773e-01
-7.348133794171198170e-03,-9.382069736796502107e-03,2.120001874536352748e-01
-8.424779587764229943e-03,-1.074682873283567403e-02,2.433675622331626376e-01
-9.573115223200132085e-03,-1.219966534779346953e-02,2.768982042858212367e-01
-1.079271291656673341e-02,-1.373949686540349921e-02,3.125921136275937040e-01
3.761753281533758431e-02,-2.586269272175925962e-02,9.798649573720212835e-01
4.177775866263184340e-02,-2.882097160810701691e-02,1.091763108343634103e+00
4.613480215496602171e-02,-3.194107782564678533e-02,1.209709805453036635e+00
5.068457676481116780e-02,-3.522338913015490153e-02,1.333705048058599241e+00
5.542283016584426125e-02,-3.866829446653310964e-02,1.463748835439846241e+00
2.582473502667883419e-02,-4.484259847913036473e-02,7.982548847074774079e-01
2.799877292716080809e-02,-4.873099402716716405e-02,8.691773501423463166e-01
3.024575237012709292e-02,-5.276983702379089286e-02,9.431177951925210357e-01
3.256343887701210194e-02,-5.695744728980228766e-02,1.020076220364349640e+00
3.494953429723202110e-02,-6.129209169775075294e-02,1.100052626226805330e+00
5.622300247881664714e-02,2.917761354788228970e-02,-1.662271142916806888e+00
