Input1,Input2,Input3,Input4,Input5,Input6
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.155994743108749390e-02,1.956511586904525757e-01,-1.045019030570983887e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.155994743108749390e-02,1.956511586904525757e-01,-1.045019030570983887e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.155994743108749390e-02,1.956511586904525757e-01,-1.045019030570983887e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.155994743108749390e-02,1.956511586904525757e-01,-1.045019030570983887e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.155994743108749390e-02,1.956511586904525757e-01,-1.045019030570983887e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.219298481941223145e-02,2.372508309781551361e-02,1.274794042110443115e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.219298481941223145e-02,2.372508309781551361e-02,1.274794042110443115e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.219298481941223145e-02,2.372508309781551361e-02,1.274794042110443115e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.219298481941223145e-02,2.372508309781551361e-02,1.274794042110443115e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.219298481941223145e-02,2.372508309781551361e-02,1.274794042110443115e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.326955556869506836e-02,2.937335520982742310e-02,-1.336788237094879150e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.326955556869506836e-02,2.937335520982742310e-02,-1.336788237094879150e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.326955556869506836e-02,2.937335520982742310e-02,-1.336788237094879150e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.326955556869506836e-02,2.937335520982742310e-02,-1.336788237094879150e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.326955556869506836e-02,2.937335520982742310e-02,-1.336788237094879150e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.585319876670837402e-01,-1.851688623428344727e-01,5.748547241091728210e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.585319876670837402e-01,-1.851688623428344727e-01,5.748547241091728210e-02
