Input1,Input2,Input3,Input4,Input5,Input6
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.971120238304138184e-01,1.511552631855010986e-01,-7.148476690053939819e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.971120238304138184e-01,1.511552631855010986e-01,-7.148476690053939819e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.971120238304138184e-01,1.511552631855010986e-01,-7.148476690053939819e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.971120238304138184e-01,1.511552631855010986e-01,-7.148476690053939819e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.971120238304138184e-01,1.511552631855010986e-01,-7.148476690053939819e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.596790298819541931e-02,-4.400176554918289185e-02,1.699556410312652588e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.596790298819541931e-02,-4.400176554918289185e-02,1.699556410312652588e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.596790298819541931e-02,-4.400176554918289185e-02,1.699556410312652588e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.596790298819541931e-02,-4.400176554918289185e-02,1.699556410312652588e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.596790298819541931e-02,-4.400176554918289185e-02,1.699556410312652588e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.502461135387420654e-01,-2.503660023212432861e-01,-1.011486351490020752e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.502461135387420654e-01,-2.503660023212432861e-01,-1.011486351490020752e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.502461135387420654e-01,-2.503660023212432861e-01,-1.011486351490020752e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.502461135387420654e-01,-2.503660023212432861e-01,-1.011486351490020752e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.502461135387420654e-01,-2.503660023212432861e-01,-1.011486351490020752e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.102331444621086121e-02,9.230831265449523926e-02,-1.483958065509796143e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.102331444621086121e-02,9.230831265449523926e-02,-1.483958065509796143e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.102331444621086121e-02,9.230831265449523926e-02,-1.483958065509796143e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.102331444621086121e-02,9.230831265449523926e-02,-1.483958065509796143e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.102331444621086121e-02,9.230831265449523926e-02,-1.483958065509796143e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.608465850353240967e-02,-1.357096135616302490e-01,2.048097997903823853e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.608465850353240967e-02,-1.357096135616302490e-01,2.048097997903823853e-01
