Roll,Pitch,Yaw
-5.924474475249741356e-02,-3.098627217128540473e-02,-2.274746650078259824e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.352563408856564205e-04,-4.803722020119731905e-04,8.206726382515277390e-03
2.401532235766347747e-04,-8.532174091110118590e-04,1.458973579140305024e-02
3.746995973229772523e-04,-1.331831350670579931e-03,2.279646217494895807e-02
5.386964276377561190e-04,-1.915792354437581644e-03,3.282690553424270907e-02
7.319146130677532062e-04,-2.604633918009126477e-03,4.468106587124584528e-02
6.587846897170734906e-03,4.268741771211274037e-03,-1.704217014711477685e-01
8.323022703152084534e-03,5.400723817344650797e-03,-2.156899657929942371e-01
1.025586509772050126e-02,6.665450301603117328e-03,-2.662839081614872816e-01
1.238447439204757097e-02,8.062926094418295872e-03,-3.222035285107526237e-01
1.470680097115686751e-02,9.593180204410202069e-03,-3.834488267531802053e-01
-7.879726711842345577e-03,8.976428973080308876e-03,-9.167073394604136061e-01
-9.144337401975842147e-03,1.037329114738807199e-02,-1.063163541879369900e+00
-1.050477894942325810e-02,1.186286026188207096e-02,-1.220468351995178669e+00
-1.196156476818105961e-02,1.344297154904649204e-02,-1.388621769839521569e+00
-1.351523903544780796e-02,1.511133198467211856e-02,-1.567623795445785895e+00
-5.924474475249741356e-02,-3.098627217128540473e-02,-2.274746650078259824e-01
