Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.620981514623692277e-02,3.903889262026355444e-02,-6.592472488671153874e-01
-2.035190094529019250e-02,3.029183062199014911e-02,-5.127478602634741867e-01
-2.613681809001767303e-02,3.887398822492762335e-02,-6.592472489973667527e-01
-3.190729620208527378e-02,4.741364652544293595e-02,-8.057466378685568253e-01
-3.766274776080558162e-02,5.590537030397419588e-02,-9.522460269862306204e-01
-3.629703352089768686e-01,-1.756608860070085765e-01,4.541721508608809188e+00
-1.333392841726728228e-01,9.511020016067045502e-03,2.530042197686084293e-01
-1.486605368417489303e-01,1.062684168450108400e-02,2.827694196105359770e-01
-1.638792685895295309e-01,1.174288533243836308e-02,3.125346179298660321e-01
-1.789883668214042045e-01,1.285938216075288403e-02,3.422998142080885264e-01
1.460104880353096712e+00,-1.469846365889811157e-01,-2.571795948065062731e+01
5.213624042980265216e-02,-1.006079066221384280e-02,-3.766398522150357753e+00
5.584088801688313203e-02,-1.064544003299500337e-02,-4.045390997440533987e+00
5.951627180318143362e-02,-1.119737837216099735e-02,-4.324383469769915500e+00
6.316091669351436844e-02,-1.171471283071532678e-02,-4.603375938503650566e+00
-2.866586357078080738e+00,-3.272633895918877656e+00,2.152116974249774373e+01
-2.555348470725624099e-01,-3.797848476503842829e-01,-2.146142575541570618e+00
-2.677460243585227939e-01,-3.990318294581879366e-01,-2.262150457714176444e+00
-2.797267595686440123e-01,-4.181011702164817434e-01,-2.378158388171569548e+00
-2.914682514188325357e-01,-4.369862704637371142e-01,-2.494166374606648695e+00
3.123329195718600904e+00,7.406164336447619512e+00,-6.753732988454521546e+01
