Input1,Input2,Input3,Input4,Input5,Input6
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.351851671934127808e-01,1.821275241672992706e-02,-3.395605832338333130e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.351851671934127808e-01,1.821275241672992706e-02,-3.395605832338333130e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.351851671934127808e-01,1.821275241672992706e-02,-3.395605832338333130e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.351851671934127808e-01,1.821275241672992706e-02,-3.395605832338333130e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.351851671934127808e-01,1.821275241672992706e-02,-3.395605832338333130e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.885848864912986755e-02,1.467894017696380615e-01,-2.661853656172752380e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.885848864912986755e-02,1.467894017696380615e-01,-2.661853656172752380e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.885848864912986755e-02,1.467894017696380615e-01,-2.661853656172752380e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.885848864912986755e-02,1.467894017696380615e-01,-2.661853656172752380e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.885848864912986755e-02,1.467894017696380615e-01,-2.661853656172752380e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.589762866497039795e-02,6.339646130800247192e-02,-9.611734002828598022e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.589762866497039795e-02,6.339646130800247192e-02,-9.611734002828598022e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.589762866497039795e-02,6.339646130800247192e-02,-9.611734002828598022e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.589762866497039795e-02,6.339646130800247192e-02,-9.611734002828598022e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.589762866497039795e-02,6.339646130800247192e-02,-9.611734002828598022e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.504893511533737183e-02,-9.741440415382385254e-02,-1.242381036281585693e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.504893511533737183e-02,-9.741440415382385254e-02,-1.242381036281585693e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.504893511533737183e-02,-9.741440415382385254e-02,-1.242381036281585693e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.504893511533737183e-02,-9.741440415382385254e-02,-1.242381036281585693e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.504893511533737183e-02,-9.741440415382385254e-02,-1.242381036281585693e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.920006215572357178e-02,1.582708060741424561e-01,-5.395834147930145264e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.920006215572357178e-02,1.582708060741424561e-01,-5.395834147930145264e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.920006215572357178e-02,1.582708060741424561e-01,-5.395834147930145264e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.920006215572357178e-02,1.582708060741424561e-01,-5.395834147930145264e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.920006215572357178e-02,1.582708060741424561e-01,-5.395834147930145264e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.430175781250000000e-02,6.048963963985443115e-02,-1.050867363810539246e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.430175781250000000e-02,6.048963963985443115e-02,-1.050867363810539246e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.430175781250000000e-02,6.048963963985443115e-02,-1.050867363810539246e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.430175781250000000e-02,6.048963963985443115e-02,-1.050867363810539246e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.430175781250000000e-02,6.048963963985443115e-02,-1.050867363810539246e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.212257236242294312e-01,-1.722807437181472778e-02,9.557157754898071289e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.212257236242294312e-01,-1.722807437181472778e-02,9.557157754898071289e-03
