Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.366649300274685008e-02,-4.044545963426862678e-02,-1.016765710286298141e+00
2.614517160477890234e-02,-3.137682798487196473e-02,-7.908177746980787903e-01
3.358086844310038954e-02,-4.025810979139717027e-02,-1.016765710406436485e+00
4.100105159696098428e-02,-4.908918337024081174e-02,-1.242713646240616754e+00
4.840561745175072511e-02,-5.786306634758364709e-02,-1.468661582299389590e+00
-4.696112330055594586e-01,4.907293184323512913e-01,7.280520773760000175e+00
-7.564995522593444266e-02,7.175407455290608305e-02,4.634615302434141881e-01
-8.432086147038141133e-02,8.002354907265742112e-02,5.179864160061334877e-01
-9.292651210178011489e-02,8.824592876103508343e-02,5.725113016799642240e-01
-1.014621743377674828e-01,9.641817518472854676e-02,6.270361872362558708e-01
-3.156355502107576205e-01,-1.078938614338263990e+00,-1.424551525858274914e+01
-1.506707896384115730e-01,-7.478476336866832219e-02,-1.648713171575026726e+00
-1.612275018254505365e-01,-8.022251985335941693e-02,-1.770840050674399313e+00
-1.716691890246405394e-01,-8.564432327309873250e-02,-1.892966921376471046e+00
-1.819899897479255735e-01,-9.104970919391104645e-02,-2.015093781935137329e+00
7.036733947924562749e-01,2.076788234813831124e+00,4.998283889619724363e+01
-1.012314206250541221e-01,1.435527701144849455e-01,3.692634540910011420e+00
-1.059401112643465481e-01,1.509325019170849602e-01,3.892236447262814369e+00
-1.105378683406411933e-01,1.582603769071152244e-01,4.091838364673905382e+00
-1.150203552739053059e-01,1.655343927999951281e-01,4.291440294993808635e+00
2.250167512752761390e+00,-5.150481287966399258e+00,5.496220305994228283e+01
6.814506976408063466e-02,-2.829674317281489770e-01,9.174852354386175080e+00
6.909951174443612620e-02,-2.939708189159728757e-01,9.565272492645004121e+00
6.982793848314769458e-02,-3.048519673941089692e-01,9.955692820562344281e+00
7.032394778273258484e-02,-3.156057188928210189e-01,1.034611336126991432e+01
3.408810235569721403e+00,5.910318210011807238e+00,-2.271323030622812382e+02
