Roll,Pitch,Yaw
-1.553551994891432253e-01,5.033715087559424012e-02,-4.902605838260530868e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.106201549738628767e-03,-4.502278265584166929e-04,2.791567973845172912e-02
-1.964986319510348030e-03,-7.990493988515083796e-04,4.962787508625089716e-02
-3.067643950776919107e-03,-1.246016776011535376e-03,7.754355480783883814e-02
-4.413391289884961537e-03,-1.790131824001727672e-03,1.116627188853528824e-01
-6.001381994879219882e-03,-2.430223113468763050e-03,1.519853672865882910e-01
5.290384754913138483e-03,7.398397045521240556e-03,1.233654860475035392e-01
6.690993236074218448e-03,9.347852636853094810e-03,1.561344433799652931e-01
8.254718729115586781e-03,1.151977947404671243e-02,1.927585722470772922e-01
9.981198433490375693e-03,1.391217469307664233e-02,2.332378726995658624e-01
1.187006402260898374e-02,1.652288091571974676e-02,2.775723448049243758e-01
-8.063355775319023741e-03,-1.751711578271228625e-03,-3.707381810196914707e-01
-9.333555138222102490e-03,-2.035907281048319160e-03,-4.299685409309539352e-01
-1.069288004455968416e-02,-2.342569863663432946e-03,-4.935863347288464986e-01
-1.214038494290826595e-02,-2.672012630597965857e-03,-5.615915623456784189e-01
-1.367507536295647225e-02,-3.024569132145389205e-03,-6.339842236995903990e-01
-3.940332167207326319e-02,-3.300305748255448479e-02,-1.361389286121627851e-01
-4.380098872623668094e-02,-3.670289952410424328e-02,-1.516856574365294252e-01
-4.841575533923438146e-02,-4.058903526116807575e-02,-1.680727497501779966e-01
-5.324470451744984373e-02,-4.465955745900909019e-02,-1.853002054922193442e-01
-5.828481051353535253e-02,-4.891248888993030702e-02,-2.033680245930408748e-01
6.321647838317967678e-03,6.735624023556477033e-03,-4.671304377173929323e-01
6.861527764552712016e-03,7.319493456394856636e-03,-5.086335201070235623e-01
7.420883940348221679e-03,7.925926934004077010e-03,-5.519026911152541404e-01
7.999320798248027442e-03,8.554670586706406010e-03,-5.969379507435880194e-01
8.596431436504917145e-03,9.205462863950457375e-03,-6.437392989937594789e-01
-1.214334773087392683e-01,4.692414746504815215e-02,-1.435562783902891271e+00
-1.299534995915839208e-01,4.999598887665230446e-02,-1.539933940860547468e+00
-1.387319859069429673e-01,5.313010828360853477e-02,-1.647967218281563007e+00
-1.477651140857718370e-01,5.632225292901195390e-02,-1.759662611783247455e+00
-1.570489572842699022e-01,5.956808449145221951e-02,-1.875020116557383210e+00
-1.553551994891432253e-01,5.033715087559424012e-02,-4.902605838260530868e-01
