Roll,Pitch,Yaw
-2.621858420915704549e-02,8.294776148109599123e-02,-3.384586202174842740e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.258941489444668430e-04,9.212293268764362632e-04,-3.063824747465644996e-02
4.006594551011949975e-04,1.636343744858965912e-03,-5.446799551421220575e-02
6.242746769029489150e-04,2.554442526037717810e-03,-8.510624300332089720e-02
8.959986788886355842e-04,3.674806341794147752e-03,-1.225529899572767867e-01
1.214951136673767494e-03,4.996648516729495365e-03,-1.668082364036319321e-01
2.844839795806911736e-03,2.771012047715662799e-03,4.986062310151900129e-02
3.596311145266319412e-03,3.501657441801279188e-03,6.310485111221147969e-02
4.434466698314988922e-03,4.315929045572918302e-03,7.790722359418869591e-02
5.358839100978092865e-03,5.213157333257648421e-03,9.426774054708575434e-02
6.368931676731134223e-03,6.192623182671243981e-03,1.121864019703965737e-01
1.367396305105518170e-02,-5.232897377088177766e-03,-8.748552129959012713e-02
1.583210658044281738e-02,-6.055182908266865463e-03,-1.014624978498512159e-01
1.814295489492740235e-02,-6.934546830330639948e-03,-1.164748058857795338e-01
2.060517278264962365e-02,-7.870250905608753428e-03,-1.325224453656767276e-01
2.321736022604257640e-02,-8.861518563666662476e-03,-1.496054162389674758e-01
-2.981418973290233046e-02,-2.892565078241310025e-02,-7.111035634244095016e-01
-3.311058917942372171e-02,-3.219815197912710703e-02,-7.923098342303777075e-01
-3.656280352400536476e-02,-3.564192563258846563e-02,-8.779056331249743828e-01
-4.016759049360597161e-02,-3.925624293742359383e-02,-9.678909601133953711e-01
-4.392158037075940408e-02,-4.304034648352682291e-02,-1.062265815209861630e+00
-2.621858420915704549e-02,8.294776148109599123e-02,-3.384586202174842740e+00
