Roll,Pitch,Yaw
1.768598433531065953e-02,-9.062376031081436495e-03,-1.147478957397701338e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.221267544355366023e-04,1.403304676833035764e-04,2.718469387851752544e-02
-7.496701377831854925e-04,2.494681619457284516e-04,4.832834467226607839e-02
-1.170009627876336927e-03,3.898481257821040098e-04,7.551303854823974981e-02
-1.682683872826472695e-03,5.615575123993269248e-04,1.087387755037544368e-01
-2.287172126043532025e-03,7.647159767766553403e-04,1.480055555339874485e-01
4.755286227798991537e-03,1.843740625151378543e-03,-5.137266426190640889e-01
6.005746140198318407e-03,2.342036172552591604e-03,-6.501852817627060688e-01
7.397612386266631118e-03,2.903376679030413542e-03,-8.026978782029278170e-01
8.929152074235710557e-03,3.529268590899694528e-03,-9.712644317891202528e-01
1.059847720766221753e-02,4.221371790719732550e-03,-1.155884942321415032e+00
-1.047624315544586418e-02,1.342235546026428064e-03,-1.673985105483255797e-01
-1.212936130350141320e-02,1.549336730863479662e-03,-1.941426509951609536e-01
-1.389934632561619018e-02,1.769643155226800378e-03,-2.228678387394210092e-01
-1.578515317289936118e-02,2.002725556532595520e-03,-2.535740737272371148e-01
-1.778568556826139874e-02,2.248130523004267158e-03,-2.862613558932994295e-01
1.387282262792748598e-03,9.972551092883722920e-03,6.819094408708146204e-01
1.554679606236874069e-03,1.108588421970856629e-02,7.597818160088494199e-01
1.733116244970651443e-03,1.225423596326992090e-02,8.418635089686326012e-01
1.922896969303682351e-03,1.347687102810986477e-02,9.281545198161756938e-01
2.124338578233850479e-03,1.475302534606198930e-02,1.018654848627309262e+00
1.768598433531065953e-02,-9.062376031081436495e-03,-1.147478957397701338e+00
