Input1,Input2,Input3,Input4,Input5,Input6
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.435399502515792847e-02,4.598778486251831055e-02,-9.984052926301956177e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.435399502515792847e-02,4.598778486251831055e-02,-9.984052926301956177e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.435399502515792847e-02,4.598778486251831055e-02,-9.984052926301956177e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.435399502515792847e-02,4.598778486251831055e-02,-9.984052926301956177e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.435399502515792847e-02,4.598778486251831055e-02,-9.984052926301956177e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.195387825369834900e-02,1.584952175617218018e-01,-1.395000815391540527e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.195387825369834900e-02,1.584952175617218018e-01,-1.395000815391540527e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.195387825369834900e-02,1.584952175617218018e-01,-1.395000815391540527e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.195387825369834900e-02,1.584952175617218018e-01,-1.395000815391540527e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.195387825369834900e-02,1.584952175617218018e-01,-1.395000815391540527e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.077675461769104004e-01,2.931004762649536133e-02,-5.819390714168548584e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.077675461769104004e-01,2.931004762649536133e-02,-5.819390714168548584e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.077675461769104004e-01,2.931004762649536133e-02,-5.819390714168548584e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.077675461769104004e-01,2.931004762649536133e-02,-5.819390714168548584e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.077675461769104004e-01,2.931004762649536133e-02,-5.819390714168548584e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.070045053958892822e-02,2.496684901416301727e-02,-6.900882720947265625e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.070045053958892822e-02,2.496684901416301727e-02,-6.900882720947265625e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.070045053958892822e-02,2.496684901416301727e-02,-6.900882720947265625e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.070045053958892822e-02,2.496684901416301727e-02,-6.900882720947265625e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.070045053958892822e-02,2.496684901416301727e-02,-6.900882720947265625e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.025542840361595154e-01,-1.160983145236968994e-01,-8.428295142948627472e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.025542840361595154e-01,-1.160983145236968994e-01,-8.428295142948627472e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.025542840361595154e-01,-1.160983145236968994e-01,-8.428295142948627472e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.025542840361595154e-01,-1.160983145236968994e-01,-8.428295142948627472e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.025542840361595154e-01,-1.160983145236968994e-01,-8.428295142948627472e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.502779498696327209e-02,3.539695218205451965e-02,-2.942941784858703613e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.502779498696327209e-02,3.539695218205451965e-02,-2.942941784858703613e-01
