Roll,Pitch,Yaw
-1.782601294239585799e-02,4.729954466652046968e-02,8.240958766751168563e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.460628471747665356e-04,2.051924671023024852e-04,-1.065771580217218795e-02
-7.923012379693606094e-04,3.643517908052419912e-04,-1.894705031471886209e-02
-1.236789780355055605e-03,5.685291411380220773e-04,-2.960476611590250398e-02
-1.779158711509524343e-03,8.174457093818271285e-04,-4.263086320467728008e-02
-2.419001354211420662e-03,1.110782090476395085e-03,-5.802534157915961027e-02
-2.367772139114204290e-03,-7.052289964911698933e-03,-9.608078038539333288e-02
-2.989427925926285527e-03,-8.914617923376002076e-03,-1.216022378057569769e-01
-3.680912833839606463e-03,-1.099149587922894529e-02,-1.501262197375976271e-01
-4.441222938175726220e-03,-1.328167463877872288e-02,-1.816527262479524507e-01
-5.269269387557349096e-03,-1.578382293296948929e-02,-2.161817574268237174e-01
-3.956273192170601215e-03,-8.285682826966906138e-04,-4.214129563647576182e-01
-4.579413237331258872e-03,-9.636616903674523208e-04,-4.887392865699682898e-01
-5.246250710924225784e-03,-1.109632866959582619e-03,-5.610527522962882596e-01
-5.956315733842064593e-03,-1.266671777670526963e-03,-6.383533535251458835e-01
-6.709113876215564570e-03,-1.434980407264877184e-03,-7.206410902340866231e-01
-1.782601294239585799e-02,4.729954466652046968e-02,8.240958766751168563e-01
