Input1,Input2,Input3,Input4,Input5,Input6
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.301370725035667419e-03,1.781762242317199707e-01,-1.513949036598205566e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.301370725035667419e-03,1.781762242317199707e-01,-1.513949036598205566e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.301370725035667419e-03,1.781762242317199707e-01,-1.513949036598205566e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.301370725035667419e-03,1.781762242317199707e-01,-1.513949036598205566e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.301370725035667419e-03,1.781762242317199707e-01,-1.513949036598205566e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.924939751625061035e-01,1.492156386375427246e-01,1.203379407525062561e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.924939751625061035e-01,1.492156386375427246e-01,1.203379407525062561e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.924939751625061035e-01,1.492156386375427246e-01,1.203379407525062561e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.924939751625061035e-01,1.492156386375427246e-01,1.203379407525062561e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.924939751625061035e-01,1.492156386375427246e-01,1.203379407525062561e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.187146782875061035e-02,-6.218018382787704468e-02,-2.568751573562622070e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.187146782875061035e-02,-6.218018382787704468e-02,-2.568751573562622070e-01
