Roll,Pitch,Yaw
4.075169880370507064e-02,7.241519541141387254e-06,3.506211446397053066e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.538914359053483965e-04,5.895960268864247926e-04,2.451522756684865537e-02
4.512238260742979412e-04,1.047067282601924550e-03,4.358262678656223132e-02
7.048862589342073546e-04,1.634121809254240540e-03,6.809785435750824456e-02
1.014917413576435414e-03,2.350098427953832211e-03,9.806091028400797105e-02
1.381388957051551611e-03,3.194249431952112667e-03,1.334717945738226053e-01
3.400765196775248043e-03,-6.078132264102809480e-04,-1.723537758052746949e-01
4.298794974763339369e-03,-7.654191333717683121e-04,-2.181352474441671518e-01
5.300268369370372303e-03,-9.397444281770282910e-04,-2.693027745203578349e-01
6.404577006235425210e-03,-1.130211463514671196e-03,-3.258563570033556345e-01
7.611071629634627057e-03,-1.336189264660985398e-03,-3.877959948522326505e-01
-3.040793523967352113e-02,1.705252462054194585e-03,1.538751692866815839e-02
-3.520442751028318717e-02,1.975473304573615620e-03,1.784587739259270792e-02
-4.033946866960104460e-02,2.265145228028690207e-03,2.048633851944979198e-02
-4.580991770640726463e-02,2.574169860872633445e-03,2.330890026705948956e-02
-5.161247954394973525e-02,2.902444821933047783e-03,2.631356258430956468e-02
5.091731437496856832e-03,-5.878759815223020060e-03,4.264721120391163356e-01
5.656519183872133275e-03,-6.539997889984208376e-03,4.751741742571555238e-01
6.248415962992424737e-03,-7.235009605845193169e-03,5.265087803935341038e-01
6.866930146581995929e-03,-7.963524869286871255e-03,5.804759304524714780e-01
7.511551282805106582e-03,-8.725263565456825923e-03,6.370756244389255141e-01
9.452105234970639702e-02,1.190214322085689572e-02,1.163490742971329484e+00
1.026764905077579421e-01,1.277608434477470363e-02,1.266863183595773101e+00
1.111403672658295289e-01,1.365675357445087813e-02,1.374634429472318065e+00
1.199082988706599157e-01,1.454063007667509740e-02,1.486804476001506448e+00
1.289757604764813770e-01,1.542409766483099007e-02,1.603373318048471496e+00
4.075169880370507064e-02,7.241519541141387254e-06,3.506211446397053066e+00
