Roll,Pitch,Yaw
4.060840253158595758e-02,5.791315927692475968e-02,-1.178872314764890072e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.985964096106316763e-04,6.826476476589162824e-04,-6.440778663526022796e-02
-8.864269059245510332e-04,1.211828860476997678e-03,-1.145027317981359288e-01
-1.385359083493254697e-03,1.890273782090176732e-03,-1.789105184415945293e-01
-1.995760534767453478e-03,2.716743411841768350e-03,-2.576311465741566442e-01
-2.718125258232616769e-03,3.689793376900018813e-03,-3.506646162109259279e-01
-5.854138563857513682e-03,-1.037778567420386553e-03,-4.015861564466751549e-02
-7.398961946592358223e-03,-1.312795055973461607e-03,-5.082574788429307378e-02
-9.121211724641416912e-03,-1.619973533392084653e-03,-6.274783682378839988e-02
-1.101967360264253550e-02,-1.959286723266147681e-03,-7.592488244219453009e-02
-1.309304820627519433e-02,-2.330710718556743347e-03,-9.035688471142200306e-02
-7.243243757068315060e-03,3.208927849201560507e-03,1.116841753591589215e-01
-8.384850985032251194e-03,3.717238089044357704e-03,1.295272092163812228e-01
-9.606751218937838524e-03,4.262079860149023403e-03,1.486919492481177385e-01
-1.090813741605608546e-02,4.843255981338600961e-03,1.691783954404529333e-01
-1.228816222211936461e-02,5.460560960218643033e-03,1.909865477765484987e-01
4.060840253158595758e-02,5.791315927692475968e-02,-1.178872314764890072e+00
