Roll,Pitch,Yaw
2.067013032121428964e-02,-3.523418915756465486e-02,-1.719836826307099775e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.442477468370584147e-04,-1.087880054603582126e-03,4.106661619678616745e-03
1.321780850156503186e-03,-1.932258608848110015e-03,7.300731768710199202e-03
2.062992025328097296e-03,-3.016184252124264054e-03,1.140739338991742999e-02
2.967111242739696106e-03,-4.338712356759803768e-03,1.642664648491727955e-02
4.033273698060088445e-03,-5.898799064129109718e-03,2.235849105662155237e-02
6.144022290817647593e-03,-1.572308787142410839e-03,-8.664455707986139232e-02
7.766203479454702671e-03,-1.984721931982858564e-03,-1.096595174601517064e-01
9.575121837340039993e-03,-2.443263924363563763e-03,-1.353821201595468982e-01
1.156964134428279008e-02,-2.947204315177025680e-03,-1.638123651297976324e-01
1.374854990137748360e-02,-3.495750025058337075e-03,-1.949502523061586168e-01
-1.460013955091576943e-02,6.079476578781217722e-03,3.353984705098735364e-01
-1.689778774458486343e-02,7.051362355163576755e-03,3.889828405874268258e-01
-1.935596116661419605e-02,8.095789629666646017e-03,4.465364227998925850e-01
-2.197280674188482538e-02,9.212938884767825354e-03,5.080592169746538378e-01
-2.474637487473504288e-02,1.040300708269161628e-02,5.735512229033836729e-01
2.067013032121428964e-02,-3.523418915756465486e-02,-1.719836826307099775e+00
