Input1,Input2,Input3,Input4,Input5,Input6
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.001587733626365662e-01,3.656470030546188354e-02,-1.538184583187103271e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.001587733626365662e-01,3.656470030546188354e-02,-1.538184583187103271e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.001587733626365662e-01,3.656470030546188354e-02,-1.538184583187103271e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.001587733626365662e-01,3.656470030546188354e-02,-1.538184583187103271e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.001587733626365662e-01,3.656470030546188354e-02,-1.538184583187103271e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.325717270374298096e-01,-5.342842265963554382e-02,-1.614738106727600098e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.325717270374298096e-01,-5.342842265963554382e-02,-1.614738106727600098e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.325717270374298096e-01,-5.342842265963554382e-02,-1.614738106727600098e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.325717270374298096e-01,-5.342842265963554382e-02,-1.614738106727600098e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.325717270374298096e-01,-5.342842265963554382e-02,-1.614738106727600098e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.795176416635513306e-02,7.633973658084869385e-02,-6.320923566818237305e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.795176416635513306e-02,7.633973658084869385e-02,-6.320923566818237305e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.795176416635513306e-02,7.633973658084869385e-02,-6.320923566818237305e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.795176416635513306e-02,7.633973658084869385e-02,-6.320923566818237305e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.795176416635513306e-02,7.633973658084869385e-02,-6.320923566818237305e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.839716315269470215e-02,1.496477425098419189e-01,6.332385540008544922e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.839716315269470215e-02,1.496477425098419189e-01,6.332385540008544922e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.839716315269470215e-02,1.496477425098419189e-01,6.332385540008544922e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.839716315269470215e-02,1.496477425098419189e-01,6.332385540008544922e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.839716315269470215e-02,1.496477425098419189e-01,6.332385540008544922e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.052802920341491699e-02,5.223263800144195557e-02,-1.110388785600662231e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.052802920341491699e-02,5.223263800144195557e-02,-1.110388785600662231e-01
