Input1,Input2,Input3,Input4,Input5,Input6
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.974616318941116333e-02,-7.263901829719543457e-02,-4.344595968723297119e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.974616318941116333e-02,-7.263901829719543457e-02,-4.344595968723297119e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.974616318941116333e-02,-7.263901829719543457e-02,-4.344595968723297119e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.974616318941116333e-02,-7.263901829719543457e-02,-4.344595968723297119e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.974616318941116333e-02,-7.263901829719543457e-02,-4.344595968723297119e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.415606543421745300e-02,-5.263900384306907654e-03,3.572190180420875549e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.415606543421745300e-02,-5.263900384306907654e-03,3.572190180420875549e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.415606543421745300e-02,-5.263900384306907654e-03,3.572190180420875549e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.415606543421745300e-02,-5.263900384306907654e-03,3.572190180420875549e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.415606543421745300e-02,-5.263900384306907654e-03,3.572190180420875549e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.089957430958747864e-02,3.039819560945034027e-02,-3.391055390238761902e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.089957430958747864e-02,3.039819560945034027e-02,-3.391055390238761902e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.089957430958747864e-02,3.039819560945034027e-02,-3.391055390238761902e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.089957430958747864e-02,3.039819560945034027e-02,-3.391055390238761902e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.089957430958747864e-02,3.039819560945034027e-02,-3.391055390238761902e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.959798514842987061e-02,1.969064585864543915e-02,9.336531162261962891e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.959798514842987061e-02,1.969064585864543915e-02,9.336531162261962891e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.959798514842987061e-02,1.969064585864543915e-02,9.336531162261962891e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.959798514842987061e-02,1.969064585864543915e-02,9.336531162261962891e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.959798514842987061e-02,1.969064585864543915e-02,9.336531162261962891e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.096952036023139954e-01,-1.491559296846389771e-01,-7.696790993213653564e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.096952036023139954e-01,-1.491559296846389771e-01,-7.696790993213653564e-02
