Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.958034301183267573e-02,1.798430798028369942e-02,-2.024888010185290632e+00
-2.297200156122771939e-02,1.393434114958409971e-02,-1.574912896742844071e+00
-2.950536568384222805e-02,1.785585290371655143e-02,-2.024888009920344789e+00
-3.602515549973857312e-02,2.173814418695798820e-02,-2.474863122816050254e+00
-4.253125698816693362e-02,2.557441897492103780e-02,-2.924838235201883130e+00
-1.267811105101284697e-01,5.636999516598087401e-02,-1.118552955714691954e+01
-7.617506481787496286e-02,3.988840769337011205e-02,-5.899509939132660641e+00
-8.508869337529471888e-02,4.416812647107513229e-02,-6.593569918233598948e+00
-9.399539757540326113e-02,4.831697236912434884e-02,-7.287629888729268757e+00
-1.028955907639704515e-01,5.232269359153360333e-02,-7.981689847542061678e+00
6.069411874764152337e-01,4.002091087639663702e-01,4.039108666966377825e+01
-6.463179757239695747e-03,1.164499655126942507e-01,-1.530729527171259541e+00
-7.033386949083599883e-03,1.246635968370249647e-01,-1.644116916026132413e+00
-7.623049018430638757e-03,1.327996874894019630e-01,-1.757504311071547587e+00
-8.233364338833454310e-03,1.408543876639875292e-01,-1.870891713616726237e+00
-1.380227291964937208e+00,-3.018310167769147068e-01,8.682632138284505174e+01
