Input1,Input2,Input3,Input4,Input5,Input6
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.840058267116546631e-01,2.130846381187438965e-01,-2.313999086618423462e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.840058267116546631e-01,2.130846381187438965e-01,-2.313999086618423462e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.840058267116546631e-01,2.130846381187438965e-01,-2.313999086618423462e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.840058267116546631e-01,2.130846381187438965e-01,-2.313999086618423462e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.840058267116546631e-01,2.130846381187438965e-01,-2.313999086618423462e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.412089496850967407e-02,-1.060137897729873657e-01,-8.213829249143600464e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.412089496850967407e-02,-1.060137897729873657e-01,-8.213829249143600464e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.412089496850967407e-02,-1.060137897729873657e-01,-8.213829249143600464e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.412089496850967407e-02,-1.060137897729873657e-01,-8.213829249143600464e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.412089496850967407e-02,-1.060137897729873657e-01,-8.213829249143600464e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.609067201614379883e-01,-6.155164539813995361e-02,-2.349048480391502380e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.609067201614379883e-01,-6.155164539813995361e-02,-2.349048480391502380e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.609067201614379883e-01,-6.155164539813995361e-02,-2.349048480391502380e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.609067201614379883e-01,-6.155164539813995361e-02,-2.349048480391502380e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.609067201614379883e-01,-6.155164539813995361e-02,-2.349048480391502380e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.462110042572021484e-03,1.583337485790252686e-01,-1.366718411445617676e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.462110042572021484e-03,1.583337485790252686e-01,-1.366718411445617676e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.462110042572021484e-03,1.583337485790252686e-01,-1.366718411445617676e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.462110042572021484e-03,1.583337485790252686e-01,-1.366718411445617676e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.462110042572021484e-03,1.583337485790252686e-01,-1.366718411445617676e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.413942992687225342e-02,-1.369913220405578613e-01,6.223518401384353638e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.413942992687225342e-02,-1.369913220405578613e-01,6.223518401384353638e-02
