Roll,Pitch,Yaw
-8.963970514434491457e-03,-1.500520159022320638e-02,-1.897928460269254325e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.963696181852971089e-04,-2.627961491834395640e-04,2.710566781380531649e-03
-5.264001064629249575e-04,-4.667400505061805030e-04,4.818785389113215516e-03
-8.216863556513776716e-04,-7.285030807155794307e-04,7.529352170463645376e-03
-1.181968755361274869e-03,-1.047827955026504150e-03,1.084226712539995002e-02
-1.606960172257395356e-03,-1.424427100333873399e-03,1.475753025386468235e-02
4.072602473276861965e-03,3.264882702763929282e-03,-9.180768966206905024e-02
5.146006620750664257e-03,4.128340659701004202e-03,-1.161941072118956031e-01
6.342049807938162330e-03,5.091910850400289089e-03,-1.434495150479100090e-01
7.659676519596203548e-03,6.155223250627045624e-03,-1.735739131617758391e-01
9.097751082156407820e-03,7.317890310428645101e-03,-2.065673015424131509e-01
-1.555819566883318537e-02,-2.861748317036973393e-03,2.263340032114323219e-01
-1.801405588936041968e-02,-3.303877356270636025e-03,2.624938726923605192e-01
-2.064378211339077188e-02,-3.774376213632885547e-03,3.013322506041674620e-01
-2.344587236412316172e-02,-4.272365372575194845e-03,3.428491367887105401e-01
-2.641875111972265613e-02,-4.796915875040625582e-03,3.870445310541678063e-01
-8.963970514434491457e-03,-1.500520159022320638e-02,-1.897928460269254325e+00
